raceId,driverId,constructorId,grid,position,positionText,points,statusId
1139,846,1,1,4,4,12.0,1
1139,857,1,5,5,5,10.0,1
1139,847,131,20,6,6,8.0,1
1139,815,9,9,7,7,6.0,1
1139,807,210,11,8,8,4.0,1
1139,859,215,19,9,9,2.0,1
1139,861,3,15,10,10,1.0,1
1139,825,210,8,11,11,0.0,1
1139,842,214,6,12,12,0.0,1
1139,4,117,7,13,13,0.0,11
1139,852,215,10,14,14,0.0,11
1139,840,117,13,15,15,0.0,11
1139,848,3,14,16,16,0.0,11
1139,822,15,16,17,17,0.0,11
1139,839,214,12,18,18,0.0,11
1139,855,15,18,19,19,0.0,11
1139,1,131,17,,R,0.0,20
1140,832,6,1,1,1,25.0,1
1140,846,1,3,2,2,18.0,1
1140,844,6,4,3,3,16.0,1
1140,1,131,6,4,4,12.0,1
1140,847,131,5,5,5,10.0,1
1140,830,9,2,6,6,8.0,1
1140,825,210,7,7,7,6.0,1
1140,857,1,17,8,8,4.0,1
1140,807,210,10,9,9,2.0,11
1140,842,214,8,10,10,1.0,11
1140,840,117,14,11,11,0.0,11
1140,861,3,16,12,12,0.0,11
1140,839,214,0,13,13,0.0,11
1140,822,15,15,14,14,0.0,11
1140,855,15,19,15,15,0.0,11
1140,859,215,12,16,16,0.0,11
1140,815,9,18,17,17,0.0,11
1140,4,117,13,,R,0.0,23
1140,848,3,9,,R,0.0,4
1140,852,215,11,,R,0.0,4
1141,830,9,17,1,1,26.0,1
1141,839,214,4,2,2,18.0,1
1141,842,214,13,3,3,15.0,1
1141,847,131,2,4,4,12.0,1
1141,844,6,6,5,5,10.0,1
1141,846,1,1,6,6,8.0,1
1141,852,215,3,7,7,6.0,1
1141,857,1,8,8,8,4.0,1
1141,859,215,5,9,9,2.0,1
1141,1,131,14,10,10,1.0,1
1141,815,9,12,11,11,0.0,1
1141,860,210,15,12,12,0.0,1
1141,822,15,11,13,13,0.0,1
1141,4,117,9,14,14,0.0,1
1141,855,15,19,15,15,0.0,1
1141,832,6,0,,R,0.0,3
1141,861,3,16,,R,0.0,3
1141,848,3,7,,W,0.0,54
1141,840,117,10,,W,0.0,54
1141,807,210,17,,D,0.0,2
1142,847,131,1,1,1,25.0,1
1142,1,131,10,2,2,18.0,1
1142,832,6,2,3,3,15.0,1
1142,844,6,4,4,4,12.0,1
1142,830,9,5,5,5,10.0,1
1142,846,1,6,6,6,9.0,1
1142,857,1,8,7,7,6.0,1
1142,807,210,9,8,8,4.0,1
1142,852,215,7,9,9,2.0,1
1142,815,9,15,10,10,1.0,1
1142,4,117,16,11,11,0.0,1
1142,825,210,12,12,12,0.0,1
1142,855,15,13,13,13,0.0,1
1142,861,3,0,14,14,0.0,1
1142,840,117,18,15,15,0.0,1
1142,859,215,14,16,16,0.0,1
1142,839,214,11,17,17,0.0,11
1142,822,15,19,18,18,0.0,11
1142,848,3,17,,R,0.0,21
1142,842,214,3,,R,0.0,5
1143,830,9,2,1,1,25.0,1
1143,844,6,5,2,2,18.0,1
1143,857,1,4,3,3,15.0,1
1143,847,131,1,4,4,12.0,1
1143,842,214,11,5,5,10.0,1
1143,832,6,7,6,6,8.0,1
1143,4,117,8,7,7,6.0,1
1143,855,15,12,8,8,4.0,1
1143,825,210,10,9,9,2.0,1
1143,846,1,3,10,10,2.0,1
1143,822,15,13,11,11,0.0,1
1143,1,131,6,12,12,0.0,1
1143,852,215,14,13,13,0.0,1
1143,859,215,17,14,14,0.0,1
1143,848,3,16,15,15,0.0,11
1143,807,210,18,,R,0.0,20
1143,815,9,9,,R,0.0,20
1143,840,117,15,,R,0.0,130
1143,861,3,19,,R,0.0,4
1143,839,214,20,,R,0.0,4
1144,846,1,1,1,1,25.0,1
1144,832,6,3,2,2,18.0,1
1144,844,6,19,3,3,15.0,1
1144,1,131,16,4,4,12.0,1
1144,847,131,6,5,5,10.0,1
1144,830,9,4,6,6,8.0,1
1144,842,214,5,7,7,6.0,1
1144,807,210,7,8,8,4.0,1
1144,4,117,8,9,9,2.0,1
1144,857,1,2,10,10,1.0,1
1144,848,3,18,11,11,0.0,11
1144,852,215,11,12,12,0.0,11
1144,855,15,15,13,13,0.0,11
1144,840,117,13,14,14,0.0,11
1144,862,214,17,15,15,0.0,11
1144,825,210,14,16,16,0.0,11
1144,859,215,12,17,17,0.0,5
1144,822,15,9,,R,0.0,130
1144,861,3,20,,R,0.0,5
1144,815,9,10,,R,0.0,4
